'id_car_model','id_car_make','name','date_create','date_update','id_car_type'
'19842','35','Kommando','1463096487','1567847992','1'
'19843','35','Lova','1463096487','1567847994','1'
'19844','35','Matiz','1463096487','1567847997','1'
'19845','35','Meriva','1463096487','1567847998','1'
'19846','35','Montana','1463096487','1567847999','1'
'19847','35','N200','1463096487','1567848002','1'
'19848','35','N300','1463096487','1567848002','1'
'19849','35','Nova','1463096487','1567848003','1'
'19850','35','Onix','1463096487','1567848005','1'
'19851','35','Opala','1463096487','1567848006','1'
'19852','35','Optra','1463096487','1567848007','1'
'19853','35','Prisma','1463096487','1567848009','1'
'19854','35','Samurai','1463096487','1567848012','1'
'19855','35','Senator','1463096487','1567848013','1'
'19856','35','Sonora','1463096487','1567848015','1'
'19857','35','Spectrum','1463096487','1567848016','1'
'19858','35','Spin','1463096487','1567848017','1'
'19859','35','Sprint','1463096487','1567848018','1'
'19860','35','Swift','1463096487','1567848021','1'
'19861','35','Tacuma','1463096487','1567848022','1'
'19862','35','Task Force','1463096487','1567848023','1'
'19863','35','Tornado','1463096487','1567848025','1'
'19864','35','Trooper','1463096487','1567848030','1'
'19865','35','Utility','1463096487','1567848033','1'
'19866','35','Vega','1463096487','1567848035','1'
'19867','35','Veraneio','1463096487','1567848037','1'
'19868','35','Vitara','1463096487','1567848037','1'
'19869','35','Vivant','1463096487','1567848039','1'
'19870','36','Alpine','1463096488','1567848044','1'
'19871','36','Avenger','1463096488','1567848045','1'
'19872','36','Centura','1463096488','1567848046','1'
'19873','36','Conquest','1463096488','1567848048','1'
'19874','36','Daytona','1463096488','1571398880','1'
'19875','36','Delta','1463096488','1567848050','1'
'19876','36','Drifter','1463096488','1567848051','1'
'19877','36','Executive','1463096488','1567848052','1'
'19879','36','Horizon','1463096488','1567848053','1'
'19880','36','Hunter','1463096488','1567848053','1'
'19881','36','Lancer','1463096488','1567848055','1'
'19882','36','Laser','1463096488','1567848056','1'
'19883','36','Newport','1463096488','1567848058','1'
'19884','36','Sunbeam','1463096488','1567848064','1'
'19885','36','Valiant','1463096488','1567848065','1'
'19886','36','Valiant Galant','1463096488','1567848066','1'
'19888','37','Axel','1463096490','1567848071','1'
'19889','37','Bijou','1463096490','1567848073','1'
'19890','37','C15','1463096490','1567848075','1'
'19892','37','C35','1463096490','1567848077','1'
'19894','37','Chanson','1463096490','1567848086','1'
'19895','37','C-Quatre','1463096490','1567848087','1'
'19896','37','C-Triomphe','1463096490','1567848088','1'
'19897','37','Dispatch','1463096490','1567848090','1'
'19898','37','Fukang','1463096490','1567848094','1'
'19900','37','ID','1463096490','1567848095','1'
'19902','37','Mehari','1463096490','1567848097','1'
'19903','37','Nemo','1463096490','1567848098','1'
'19905','37','Synergie','1463096490','1567848102','1'
'19906','40','1100','1463096492','1567848108','1'
'19907','40','1320','1463096492','1567848110','1'
'19908','40','1325 Liberta','1463096492','1567848111','1'
'19909','40','2000','1463096492','1567848111','1'
'19910','40','500','1463096492','1567848112','1'
'19911','40','D6','1463096492','1567848113','1'
'19912','40','Denem','1463096492','1567848113','1'
'19913','40','Gamma','1463096492','1567848115','1'
'19914','40','Pick-Up','1463096492','1567848118','1'
'19915','40','Shifter','1463096492','1567848120','1'
'19916','42','Alpheon','1463096494','1567848122','1'
'19917','42','Aranos','1463096494','1567848123','1'
'19918','42','Brougham','1463096494','1567848124','1'
'19919','42','Cielo','1463096494','1567848125','1'
'19920','42','Fantasy','1463096494','1567848128','1'
'19921','42','Imperial','1463096494','1567848130','1'
'19923','42','Lacetti Premiere','1463096494','1474059387','1'
'19924','42','Maepsy','1463096494','1567848134','1'
'19925','42','Pointer','1463096494','1567848139','1'
'19926','42','Royale','1463096494','1567848141','1'
'19927','42','Veritas','1463096494','1567848143','1'
'19929','44','Ayla','1463096495','1567848146','1'
'19930','44','Boon Luminas','1463096495','1567848149','1'
'19931','44','Compagno','1463096495','1567848151','1'
'19932','44','Consorte','1463096495','1567848151','1'
'19933','44','Domino','1463096496','1567848154','1'
'19934','44','Extol','1463096496','1567848156','1'
'19935','44','Fourtrak','1463096496','1567848157','1'
'19936','44','Gran Max','1463096496','1567848157','1'
'19937','44','Hijet','1463096496','1567848159','1'
'19938','44','Luxio','1463096496','1567848160','1'
'19939','44','Mebius','1463096496','1567848161','1'
'19940','44','Mira Cocoa','1463096496','1567848163','1'
'19941','44','Sportrak','1463096496','1567848169','1'
'19942','44','Taruna','1463096496','1567848172','1'
'19943','44','Valera','1463096496','1567848174','1'
'19944','44','Zebra','1463096496','1567848176','1'
'19945','45','DH27','1463096496','1567848177','1'
'19946','45','Super Eight','1463096496','1567848177','1'
'19947','45','V8','1463096496','1567848178','1'
'19948','47','1000','1463096498','1567848179','1'
'19949','47','1200','1463096498','1567848180','1'
'19950','47','200SX','1463096498','1567848180','1'
'19951','47','240Z / 260Z / 280Z','1463096498','1567848181','1'
'19952','47','510','1463096498','1567848181','1'
'19953','47','610','1463096498','1567848182','1'
'19954','47','710','1463096498','1567848183','1'
'19955','47','810','1463096498','1567848183','1'
'19956','47','B-210','1463096498','1567848184','1'
'19959','47','Fairlady','1463096498','1567848185','1'
'19960','47','Laurel','1463096498','1567848187','1'
'19961','47','Patrol','1463096498','1567848189','1'
'19962','47','Pickup','1463096498','1567848189','1'
'19964','51','330','1463096523','1567848198','1'
'19965','51','400','1463096523','1567848198','1'
'19966','51','440','1463096523','1567848199','1'
'19967','51','A100','1463096523','1567848200','1'
'19968','51','Aspen','1463096523','1567848201','1'
'19969','51','Attitude','1463096523','1567848202','1'
'19970','51','Brisa','1463096523','1567848203','1'
'19971','51','Colt','1463096523','1567848206','1'
'19972','51','Conquest','1463096523','1567848207','1'
'19973','51','Coronet','1463096523','1567848207','1'
'19974','51','Demon','1463096523','1567848209','1'
'19975','51','Diplomat','1463096523','1567848210','1'
'19976','51','Forza','1463096523','1567848211','1'
'19977','51','Matador','1463096523','1567848214','1'
'19978','51','Meadowbrook','1463096523','1567848215','1'
'19979','51','Mirada','1463096523','1567848215','1'
'19980','51','Phoenix','1463096523','1567848219','1'
'19981','51','Polara','1463096523','1567848219','1'
'19982','51','Power Wagon','1463096523','1567848220','1'
'19983','51','Raider','1463096523','1567848221','1'
'19984','51','Ram 50','1463096523','1567848222','1'
'19985','51','Rampage','1463096523','1567848223','1'
'19986','51','Ram Van','1463096523','1567848223','1'
'19987','51','Royal','1463096523','1567848224','1'
'19988','51','SE','1463096523','1567848224','1'
'19990','51','St. Regis','1463096523','1567848227','1'
'19992','52','Future','1463096524','1567848233','1'
'19993','53','Orion M','1463096524','1567848239','1'
'19997','59','6371','1463096526','1567848242','1'
'19998','59','Besturn B90','1463096526','1567848246','1'
'19999','59','C131','1463096526','1567848248','1'
'20000','59','Jiabao','1463096526','1567848249','1'
'20001','59','Kun Cheng','1463096526','1567848251','1'
'20002','59','M80','1463096526','1567848251','1'
'20003','59','S80','1463096526','1567848253','1'
'20004','59','Sirius S80','1463096526','1567848253','1'
'20007','59','Vela','1463096526','1567848256','1'
'20008','59','Xiali N3','1463096526','1567848259','1'
'20009','59','Xiali N5','1463096526','1567848260','1'
'20010','59','Xiali N7','1463096526','1567848260','1'
'20011','60','250','1463096527','1567848261','1'
'20012','60','288 GTO','1463096527','1567848262','1'
'20013','60','308','1463096527','1567848262','1'
'20014','60','330','1463096527','1567848263','1'
'20015','60','365','1463096527','1567848265','1'
'20016','60','Berlinetta Boxer','1463096527','1567848271','1'
'20017','61','1100','1463096529','1567848280','1'
'20018','61','1200','1463096529','1567848281','1'
'20019','61','125','1463096529','1567848282','1'
'20020','61','1300/1500','1463096529','1567848285','1'
'20021','61','133','1463096529','1567848287','1'
'20022','61','1400','1463096529','1567848287','1'
'20023','61','147','1463096529','1567848288','1'
'20024','61','1800/2100','1463096529','1567848289','1'
'20025','61','2300','1463096529','1567848289','1'
'20028','61','850','1463096529','1567848292','1'
'20029','61','Brio','1463096529','1567848296','1'
'20030','61','Campagnola','1463096529','1567848296','1'
'20032','61','Dino','1463096529','1567848300','1'
'20034','61','Elba','1463096529','1567848302','1'
'20035','61','Marengo','1463096529','1567848307','1'
'20036','61','Mille','1463096529','1567848307','1'
'20037','61','Panorama','1463096529','1567848309','1'
'20038','61','Perla','1463096529','1567848310','1'
'20040','61','Premio','1463096529','1567848311','1'
'20041','61','Spazio','1463096529','1567848316','1'
'20042','61','Talento','1463096529','1567848318','1'
'20043','61','Tucan','1463096529','1567848320','1'
'20044','61','Viaggio','1463096529','1567848321','1'
'20045','61','Vivace','1463096529','1567848322','1'
'20047','63','Anglia','1463096533','1567848324','1'
'20048','63','Bantam','1463096533','1567848325','1'
'20049','63','Comete','1463096533','1567848329','1'
'20050','63','Corcel','1463096533','1567848330','1'
'20051','63','Corsair','1463096533','1567848331','1'
'20052','63','Cortina','1463096533','1567848332','1'
'20053','63','Del Rey','1463096533','1567848334','1'
'20054','63','Durango','1463096533','1567848335','1'
'20055','63','Econovan','1463096533','1567848336','1'
'20056','63','Elite','1463096533','1567848338','1'
'20057','63','E-series','1463096533','1567848341','1'
'20058','63','EXP','1463096533','1567848342','1'
'20062','63','Falcon','1463096533','1567848346','1'
'20063','63','Figo','1463096533','1567848348','1'
'20064','63','Freda','1463096533','1567848351','1'
'20065','63','F-Series','1463096533','1567848352','1'
'20066','63','GPW','1463096533','1567848355','1'
'20068','63','Ikon','1463096533','1567848357','1'
'20069','63','Lobo','1463096533','1567848361','1'
'20070','63','LTD II','1463096533','1567848361','1'
'20071','63','Mainline','1463096533','1567848363','1'
'20072','63','Pampa','1463096533','1567848366','1'
'20073','63','Pilot','1463096533','1567848367','1'
'20074','63','Pinto','1463096533','1567848367','1'
'20075','63','Popular','1463096533','1567848368','1'
'20076','63','Prefect','1463096533','1567848369','1'
'20077','63','Shelby','1463096533','1567848374','1'
'20078','63','Territory','1463096533','1567848380','1'
'20081','63','Vedette','1463096533','1567848384','1'
'20082','63','Verona','1463096533','1567848384','1'
'20083','63','Zodiac','1463096533','1567848386','1'
'20091','64','Tunland','1463096534','1567848388','1'
'20097','67','CD','1463096536','1567848391','1'
'20098','67','FC','1463096536','1567848395','1'
'20099','67','GE','1463096536','1567848396','1'
'20100','67','GX7','1463096536','1567848398','1'
'20101','67','HQ','1463096536','1567848398','1'
'20102','67','Otaka','1463096536','1567848401','1'
'20103','67','SL','1463096536','1567848402','1'
'20104','67','Uliou','1463096536','1567848403','1'
'20105','71','Steed','1463096539','1567848425','1'
'20106','71','Voleex C20R','1463096539','1567848426','1'
'20107','71','Voleex C50','1463096539','1567848428','1'
'20108','71','Voleex V80','1463096539','1567848429','1'
'20109','71','Wingle 5','1463096539','1567848431','1'
'20110','71','X240','1463096539','1567848431','1'
'20111','72','Junyi','1463096540','1567848433','1'
'20112','72','Lobo','1463096540','1567848434','1'
'20113','72','Luzun','1463096540','1567848435','1'
'20114','72','Minyi','1463096540','1567848435','1'
'20116','72','Saima','1463096540','1567848437','1'
'20117','72','Zhongyi','1463096540','1567848439','1'
'20118','73','2','1463096540','1567848439','1'
'20119','73','CX20','1463096540','1567848442','1'
'20120','73','Family','1463096540','1567848443','1'
'20121','73','Freema','1463096540','1567848443','1'
'20122','73','Fstar','1463096540','1567848444','1'
'20123','73','H2','1463096540','1567848445','1'
'20124','73','M11','1463096540','1567848445','1'
'20125','73','M6','1463096540','1567848446','1'
'20126','73','M8','1463096540','1567848447','1'
'20127','73','S3','1463096540','1567848448','1'
'20128','73','S7','1463096540','1567848449','1'
'20129','74','Lancer','1463096541','1567848452','1'
'20130','74','Pajero','1463096541','1567848452','1'
'20131','75','Adventra','1463096542','1567848453','1'
'20132','75','Barina Spark','1463096542','1567848456','1'
'20133','75','Belmont','1463096542','1567848457','1'
'20134','75','Berlina','1463096542','1567848458','1'
'20135','75','Brougham','1463096542','1567848458','1'
'20136','75','Camira','1463096542','1567848460','1'
'20137','75','Captiva','1463096542','1567848461','1'
'20138','75','Colorado','1463096542','1567848462','1'
'20139','75','Crewman','1463096542','1567848463','1'
'20140','75','Drover','1463096542','1567848465','1'
'20141','75','Epica','1463096542','1567848466','1'
'20142','75','Gemini','1463096542','1567848467','1'
'20143','75','Kingswood','1463096542','1567848468','1'
'20144','75','Malibu','1463096542','1567848468','1'
'20145','75','Monterey','1463096542','1567848470','1'
'20147','75','Piazza','1463096542','1567848470','1'
'20148','75','Sandman','1463096542','1567848472','1'
'20149','75','Tigra','1463096542','1567848474','1'
'20150','75','Torana','1463096542','1567848475','1'
'20151','75','Viva','1463096542','1567848476','1'
